Reciprocal In Out
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
6.0 3.0 12.0
1.0 0.0 1.0
2.0 0.0 2.0
1.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
13.0 1.0 1.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
13.0 1.0 1.0
0.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
4.0 0.0 1.0
11.0 6.0 34.0
7.0 1.0 1.0
39.0 16.0 149.0
0.0 0.0 0.0
2.0 1.0 1.0
7.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 0.0
10.0 1.0 44.0
0.0 0.0 0.0
33.0 7.0 4.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 11.0
0.0 0.0 0.0
18.0 1.0 14.0
3.0 0.0 1.0
5.0 3.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
9.0 5.0 14.0
3.0 1.0 1.0
3.0 0.0 0.0
6.0 0.0 4.0
7.0 0.0 1.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
28.0 32.0 386.0
12.0 2.0 45.0
4.0 1.0 0.0
1.0 0.0 0.0
14.0 1.0 1.0
2.0 0.0 1.0
1.0 1.0 0.0
3.0 0.0 0.0
5.0 0.0 3.0
1.0 0.0 0.0
5.0 2.0 10.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
27.0 6.0 79.0
0.0 0.0 0.0
10.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 1.0
1.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
25.0 1.0 22.0
0.0 0.0 0.0
2.0 0.0 0.0
8.0 17.0 44.0
4.0 0.0 1.0
2.0 0.0 0.0
6.0 1.0 5.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
22.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
5.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
6.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
13.0 1.0 1.0
8.0 1.0 1.0
13.0 3.0 1.0
9.0 1.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 0.0
1.0 0.0 1.0
4.0 1.0 1.0
19.0 2.0 1.0
1.0 0.0 0.0
1.0 0.0 1.0
7.0 5.0 50.0
1.0 0.0 0.0
15.0 1.0 25.0
2.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 1.0
3.0 0.0 0.0
6.0 1.0 18.0
23.0 0.0 12.0
0.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 1.0
3.0 0.0 0.0
3.0 0.0 1.0
13.0 1.0 0.0
1.0 0.0 0.0
3.0 1.0 1.0
12.0 18.0 104.0
4.0 0.0 2.0
1.0 0.0 0.0
2.0 1.0 0.0
3.0 1.0 1.0
2.0 0.0 0.0
4.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 3.0
8.0 0.0 9.0
1.0 0.0 0.0
6.0 1.0 1.0
0.0 0.0 0.0
2.0 1.0 18.0
0.0 0.0 0.0
15.0 2.0 2.0
9.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 2.0
1.0 0.0 0.0
0.0 0.0 0.0
28.0 41.0 229.0
0.0 0.0 0.0
3.0 0.0 1.0
0.0 0.0 0.0
15.0 1.0 43.0
0.0 0.0 0.0
4.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
9.0 4.0 1.0
14.0 1.0 6.0
0.0 0.0 0.0
10.0 1.0 1.0
10.0 0.0 4.0
1.0 0.0 0.0
41.0 40.0 267.0
13.0 1.0 2.0
0.0 0.0 0.0
4.0 5.0 12.0
24.0 3.0 62.0
0.0 0.0 0.0
4.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 1.0
16.0 28.0 3.0
0.0 0.0 0.0
3.0 0.0 57.0
1.0 0.0 0.0
8.0 1.0 2.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
5.0 1.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 51.0
6.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 1.0
6.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
21.0 10.0 54.0
7.0 0.0 1.0
16.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
14.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
3.0 1.0 1.0
3.0 1.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 65.0
3.0 0.0 1.0
2.0 1.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 1.0
3.0 1.0 15.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 2.0
3.0 0.0 0.0
22.0 14.0 47.0
7.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
6.0 1.0 4.0
4.0 0.0 5.0
25.0 5.0 24.0
0.0 0.0 0.0
0.0 1.0 0.0
3.0 0.0 0.0
1.0 0.0 1.0
4.0 0.0 2.0
16.0 0.0 0.0
35.0 3.0 165.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
27.0 2.0 15.0
2.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
10.0 0.0 0.0
16.0 10.0 132.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
5.0 0.0 0.0
0.0 0.0 0.0
5.0 1.0 2.0
0.0 0.0 0.0
5.0 5.0 23.0
11.0 0.0 2.0
1.0 0.0 0.0
19.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
13.0 0.0 14.0
1.0 0.0 0.0
15.0 0.0 0.0
12.0 1.0 0.0
2.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 2.0
19.0 14.0 79.0
1.0 0.0 0.0
12.0 1.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
9.0 0.0 2.0
6.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 2.0 13.0
1.0 0.0 0.0
5.0 0.0 0.0
12.0 2.0 1.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
22.0 1.0 0.0
0.0 0.0 0.0
5.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
69.0 6.0 34.0
0.0 0.0 0.0
0.0 0.0 0.0
13.0 0.0 0.0
19.0 2.0 47.0
3.0 0.0 0.0
2.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
13.0 1.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 1.0
1.0 0.0 0.0
2.0 0.0 2.0
18.0 0.0 14.0
26.0 2.0 1.0
5.0 0.0 3.0
2.0 0.0 0.0
18.0 1.0 8.0
2.0 0.0 0.0
5.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
11.0 10.0 2.0
15.0 6.0 126.0
1.0 0.0 0.0
14.0 1.0 0.0
1.0 0.0 0.0
4.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
39.0 61.0 433.0
3.0 1.0 1.0
9.0 1.0 11.0
21.0 1.0 0.0
27.0 1.0 23.0
3.0 0.0 0.0
18.0 38.0 55.0
11.0 4.0 20.0
9.0 11.0 26.0
3.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 1.0
1.0 0.0 0.0
20.0 1.0 1.0
1.0 1.0 0.0
33.0 2.0 1.0
1.0 0.0 1.0
10.0 3.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 1.0
20.0 26.0 35.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 1.0
15.0 1.0 24.0
1.0 0.0 0.0
13.0 0.0 1.0
64.0 33.0 68.0
6.0 0.0 1.0
5.0 1.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
16.0 2.0 2.0
0.0 0.0 0.0
1.0 1.0 1.0
6.0 0.0 0.0
32.0 11.0 152.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 1.0
4.0 2.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
19.0 1.0 0.0
69.0 22.0 64.0
20.0 2.0 3.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
15.0 1.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
25.0 4.0 3.0
2.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
16.0 0.0 20.0
0.0 0.0 0.0
20.0 19.0 18.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 0.0 0.0
56.0 3.0 9.0
17.0 2.0 8.0
9.0 1.0 5.0
1.0 0.0 0.0
5.0 0.0 0.0
17.0 0.0 12.0
1.0 0.0 0.0
21.0 16.0 27.0
13.0 1.0 1.0
15.0 1.0 7.0
34.0 3.0 99.0
21.0 8.0 9.0
2.0 1.0 49.0
11.0 1.0 0.0
16.0 15.0 2.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
37.0 17.0 152.0
4.0 0.0 1.0
13.0 3.0 8.0
4.0 0.0 4.0
0.0 0.0 0.0
3.0 1.0 0.0
31.0 2.0 61.0
3.0 0.0 0.0
14.0 3.0 5.0
1.0 1.0 0.0
2.0 0.0 0.0
15.0 1.0 12.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 2.0
24.0 3.0 7.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 5.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
13.0 1.0 10.0
24.0 1.0 3.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
9.0 1.0 6.0
23.0 4.0 1.0
1.0 0.0 1.0
13.0 1.0 1.0
1.0 0.0 0.0
8.0 0.0 1.0
1.0 0.0 0.0
16.0 2.0 28.0
22.0 1.0 4.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 1.0
1.0 0.0 0.0
3.0 0.0 0.0
6.0 1.0 0.0
1.0 0.0 0.0
12.0 0.0 0.0
9.0 0.0 1.0
1.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 1.0
2.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
5.0 3.0 50.0
6.0 9.0 38.0
3.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 1.0
1.0 0.0 0.0
10.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 1.0
4.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 1.0
4.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
2.0 0.0 0.0
5.0 1.0 1.0
20.0 13.0 165.0
16.0 1.0 33.0
0.0 0.0 0.0
13.0 13.0 45.0
1.0 1.0 15.0
1.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
27.0 33.0 9.0
0.0 0.0 0.0
6.0 0.0 0.0
4.0 1.0 1.0
6.0 0.0 32.0
1.0 0.0 0.0
13.0 1.0 27.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
8.0 0.0 1.0
10.0 3.0 13.0
0.0 0.0 0.0
4.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
48.0 18.0 12.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 1.0
4.0 0.0 1.0
13.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 2.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 31.0
1.0 0.0 0.0
1.0 0.0 0.0
16.0 1.0 2.0
1.0 0.0 0.0
25.0 1.0 160.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
6.0 0.0 0.0
2.0 4.0 1.0
0.0 0.0 0.0
13.0 1.0 1.0
14.0 0.0 3.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 9.0
28.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
40.0 3.0 20.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 7.0 2.0
1.0 0.0 0.0
16.0 1.0 12.0
11.0 1.0 1.0
1.0 0.0 0.0
24.0 11.0 124.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
24.0 8.0 22.0
2.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 0.0 0.0
3.0 0.0 0.0
2.0 1.0 27.0
1.0 0.0 0.0
12.0 5.0 22.0
1.0 0.0 0.0
22.0 4.0 7.0
0.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 88.0
2.0 0.0 0.0
17.0 7.0 9.0
1.0 0.0 0.0
3.0 1.0 55.0
0.0 0.0 0.0
11.0 0.0 0.0
2.0 0.0 0.0
7.0 1.0 4.0
1.0 0.0 0.0
21.0 1.0 53.0
14.0 0.0 2.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 3.0
0.0 0.0 0.0
11.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
7.0 1.0 35.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 0.0
9.0 2.0 33.0
1.0 0.0 0.0
1.0 0.0 2.0
14.0 1.0 1.0
1.0 0.0 0.0
18.0 1.0 26.0
9.0 1.0 1.0
7.0 0.0 1.0
0.0 0.0 0.0
9.0 6.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
20.0 28.0 60.0
0.0 0.0 0.0
3.0 1.0 2.0
0.0 0.0 0.0
21.0 3.0 38.0
4.0 0.0 0.0
2.0 1.0 1.0
3.0 0.0 0.0
9.0 0.0 1.0
3.0 0.0 1.0
0.0 0.0 0.0
46.0 6.0 92.0
10.0 1.0 73.0
1.0 0.0 0.0
2.0 0.0 0.0
21.0 1.0 5.0
1.0 0.0 0.0
1.0 0.0 0.0
17.0 1.0 21.0
1.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
5.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 42.0
12.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
13.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
7.0 1.0 2.0
2.0 0.0 1.0
49.0 8.0 78.0
2.0 0.0 1.0
1.0 0.0 0.0
26.0 2.0 2.0
1.0 0.0 0.0
17.0 1.0 3.0
10.0 0.0 4.0
20.0 1.0 39.0
3.0 0.0 0.0
22.0 12.0 66.0
6.0 0.0 1.0
5.0 1.0 1.0
3.0 0.0 4.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 5.0
7.0 0.0 0.0
15.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 12.0
7.0 0.0 2.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
32.0 17.0 302.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 2.0
0.0 0.0 0.0
2.0 1.0 14.0
1.0 1.0 0.0
15.0 4.0 12.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
10.0 1.0 3.0
2.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 1.0 3.0
0.0 0.0 0.0
2.0 1.0 1.0
1.0 0.0 2.0
4.0 0.0 14.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
11.0 1.0 2.0
14.0 0.0 0.0
6.0 1.0 0.0
1.0 0.0 0.0
6.0 2.0 0.0
4.0 0.0 0.0
13.0 0.0 0.0
7.0 1.0 36.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
14.0 7.0 11.0
17.0 3.0 1.0
1.0 0.0 1.0
37.0 15.0 170.0
0.0 0.0 0.0
22.0 5.0 264.0
1.0 0.0 0.0
8.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
3.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
16.0 1.0 17.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 1.0
1.0 0.0 0.0
8.0 0.0 4.0
9.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
47.0 11.0 25.0
1.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
34.0 1.0 10.0
1.0 0.0 0.0
1.0 0.0 0.0
45.0 8.0 230.0
1.0 0.0 0.0
7.0 1.0 1.0
1.0 0.0 3.0
1.0 0.0 0.0
5.0 1.0 1.0
0.0 0.0 0.0
30.0 5.0 142.0
3.0 6.0 21.0
1.0 0.0 0.0
0.0 0.0 0.0
5.0 1.0 0.0
1.0 1.0 1.0
21.0 1.0 5.0
7.0 2.0 2.0
21.0 4.0 52.0
1.0 0.0 0.0
26.0 1.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
17.0 4.0 1.0
0.0 0.0 0.0
3.0 0.0 1.0
2.0 0.0 0.0
2.0 0.0 1.0
13.0 1.0 1.0
51.0 8.0 7.0
9.0 0.0 1.0
4.0 2.0 87.0
1.0 0.0 0.0
10.0 4.0 4.0
1.0 0.0 0.0
65.0 10.0 102.0
6.0 0.0 0.0
12.0 1.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
7.0 1.0 3.0
14.0 1.0 2.0
25.0 1.0 1.0
1.0 0.0 0.0
3.0 1.0 2.0
1.0 0.0 0.0
7.0 1.0 1.0
27.0 0.0 2.0
1.0 0.0 0.0
45.0 20.0 145.0
14.0 0.0 0.0
1.0 1.0 0.0
57.0 34.0 13.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
9.0 1.0 11.0
10.0 1.0 1.0
1.0 2.0 0.0
5.0 0.0 1.0
0.0 0.0 0.0
2.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 1.0
0.0 0.0 0.0
3.0 0.0 12.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 3.0
3.0 0.0 2.0
2.0 0.0 0.0
5.0 0.0 2.0
25.0 6.0 5.0
2.0 1.0 1.0
48.0 5.0 178.0
0.0 1.0 1.0
2.0 1.0 2.0
23.0 1.0 9.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
13.0 6.0 2.0
1.0 0.0 1.0
1.0 0.0 7.0
6.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
14.0 29.0 3.0
0.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
5.0 0.0 0.0
1.0 0.0 0.0
30.0 1.0 0.0
1.0 0.0 0.0
2.0 1.0 2.0
0.0 0.0 0.0
1.0 0.0 0.0
29.0 6.0 4.0
9.0 1.0 27.0
0.0 0.0 0.0
9.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 1.0
4.0 2.0 72.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 9.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 5.0 0.0
7.0 1.0 5.0
49.0 4.0 80.0
4.0 0.0 1.0
22.0 17.0 23.0
1.0 0.0 1.0
1.0 0.0 1.0
5.0 1.0 1.0
0.0 0.0 0.0
3.0 0.0 29.0
1.0 0.0 0.0
19.0 3.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
17.0 2.0 3.0
1.0 0.0 0.0
11.0 0.0 0.0
4.0 0.0 1.0
1.0 0.0 0.0
3.0 3.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 1.0
0.0 0.0 0.0
5.0 0.0 1.0
5.0 0.0 0.0
1.0 1.0 1.0
0.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
32.0 9.0 46.0
4.0 1.0 7.0
4.0 0.0 1.0
7.0 0.0 1.0
34.0 17.0 15.0
0.0 0.0 0.0
34.0 6.0 242.0
2.0 0.0 0.0
12.0 1.0 1.0
7.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
32.0 7.0 21.0
1.0 0.0 0.0
20.0 4.0 55.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 1.0
3.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
4.0 0.0 0.0
1.0 0.0 0.0
9.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
44.0 15.0 197.0
1.0 0.0 0.0
1.0 0.0 1.0
19.0 1.0 16.0
0.0 0.0 0.0
2.0 1.0 11.0
1.0 0.0 0.0
1.0 0.0 0.0
25.0 3.0 2.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
33.0 9.0 25.0
0.0 0.0 0.0
4.0 0.0 1.0
0.0 0.0 0.0
14.0 1.0 1.0
2.0 1.0 1.0
8.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
26.0 10.0 22.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
17.0 1.0 0.0
1.0 0.0 0.0
9.0 1.0 2.0
2.0 0.0 8.0
3.0 0.0 1.0
14.0 0.0 1.0
1.0 0.0 0.0
1.0 1.0 3.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
7.0 4.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
15.0 0.0 11.0
10.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 0.0
1.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
13.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
23.0 2.0 0.0
19.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
7.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
5.0 0.0 1.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
11.0 0.0 8.0
4.0 1.0 0.0
0.0 0.0 0.0
6.0 0.0 0.0
6.0 1.0 1.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 26.0
5.0 1.0 1.0
25.0 7.0 118.0
1.0 0.0 0.0
12.0 1.0 3.0
1.0 0.0 0.0
23.0 11.0 151.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
